CNN Model,Input Type,Target Type,Trial,Day,Hour,Class 0 F1 Score,Class 1 F1 Score,Class 2 F1 Score,Class 3 F1 Score,Class 4 F1 Score,Class 5 F1 Score,Class 6 F1 Score
unet,rois,multiclass,1,32,9am,0.9339247941970824,0.8173671960830688,0.7121973633766174,0.3256307244300842,0.202216550707817,0.269257515668869,0.754166841506958
unet,rois,multiclass,1,32,10am,0.9468517899513244,0.8490906357765198,0.7591185569763184,0.3619289696216583,0.2255158871412277,0.3266322314739227,0.7837787866592407
unet,rois,multiclass,1,32,11am,0.942038118839264,0.8379837870597839,0.7455000281333923,0.2907270193099975,0.2177705466747284,0.3569406867027282,0.7954228520393372
unet,rois,multiclass,1,32,12pm,0.9375790357589722,0.828940212726593,0.7695812582969666,0.3303504288196563,0.2145105451345443,0.3758283853530884,0.8035720586776733
unet,rois,multiclass,1,32,1pm,0.9320443868637084,0.8164013624191284,0.7688998579978943,0.344852864742279,0.2237567901611328,0.3775327801704407,0.8021316528320312
unet,rois,multiclass,1,32,2pm,0.9254744052886964,0.8019344806671143,0.7686785459518433,0.3065718412399292,0.2049577385187149,0.3624050617218017,0.7947368621826172
unet,rois,multiclass,1,32,3pm,0.9527111053466796,0.8604893088340759,0.654831051826477,0.3042926490306854,0.2164665162563324,0.4180567860603332,0.8190657496452332
unet,rois,multiclass,1,32,4pm,0.8570590615272522,0.691084086894989,0.6903384923934937,0.2997722327709198,0.2199219614267349,0.3682798147201538,0.7953192591667175
unet,rois,multiclass,1,32,5pm,0.9530448317527772,0.8561047315597534,0.6450961828231812,0.3177558481693268,0.2812746465206146,0.4316786825656891,0.8101915121078491
unet,rois,multiclass,1,32,6pm,0.957615315914154,0.8701560497283936,0.6305909752845764,0.3396462500095367,0.3342779278755188,0.5046994090080261,0.8454826474189758
unet,rois,multiclass,1,32,7pm,0.9457219839096068,0.8559252023696899,0.5954381823539734,0.4643861651420593,0.5250633358955383,0.6475372314453125,0.8778384923934937
unet,rois,multiclass,1,32,8pm,0.947782337665558,0.846337080001831,0.5867408514022827,0.2683273553848266,0.2805888056755066,0.4600321650505066,0.8221825957298279
unet,rois,multiclass,1,33,8am,0.9679127931594848,0.8960471749305725,0.8076204657554626,0.4121493697166443,0.2623551487922668,0.3857049345970154,0.8325467109680176
unet,rois,multiclass,1,33,9am,0.9650571942329408,0.8880899548530579,0.8555325269699097,0.5038358569145203,0.3118378818035126,0.4142957925796509,0.8417497277259827
unet,rois,multiclass,1,33,10am,0.9682267904281616,0.8989170789718628,0.8436705470085144,0.451635330915451,0.3137123882770538,0.4352421164512634,0.8543457984924316
unet,rois,multiclass,1,33,11am,0.9638809561729432,0.8876075744628906,0.8611341118812561,0.4830035269260406,0.3401731848716736,0.4574534595012665,0.8599954843521118
unet,rois,multiclass,1,33,12pm,0.9592206478118896,0.8771364688873291,0.8637500405311584,0.487692266702652,0.31453937292099,0.4079803228378296,0.8454028964042664
unet,rois,multiclass,1,33,1pm,0.9649056196212769,0.8911731839179993,0.8569812178611755,0.4298125207424164,0.256447821855545,0.3598674237728119,0.8311615586280823
unet,rois,multiclass,1,33,2pm,0.9657328128814696,0.893674373626709,0.8418182730674744,0.4139779210090637,0.264918714761734,0.3560019135475158,0.8292924761772156
unet,rois,multiclass,1,33,3pm,0.9670684933662416,0.8965883255004883,0.8287336826324463,0.4051073789596557,0.2066572904586792,0.3216683268547058,0.8196430206298828
unet,rois,multiclass,1,33,4pm,0.9520426392555236,0.8586382865905762,0.827968418598175,0.4047335684299469,0.2373288422822952,0.3119511902332306,0.813683271408081
unet,rois,multiclass,1,33,5pm,0.9685869812965392,0.898206889629364,0.7953211069107056,0.4010358154773712,0.2584019005298614,0.3543853461742401,0.8252540230751038
unet,rois,multiclass,1,33,6pm,0.9698293209075928,0.902715265750885,0.822697103023529,0.4228746592998504,0.22974793612957,0.3529746234416961,0.8268856406211853
unet,rois,multiclass,1,33,7pm,0.9696518182754515,0.9013709425926208,0.823305070400238,0.4009242951869964,0.2377752959728241,0.3320780098438263,0.816895067691803
unet,rois,multiclass,1,33,8pm,0.9683537483215332,0.8974114060401917,0.8077022433280945,0.3624882400035858,0.2433498799800872,0.3554097712039947,0.8245924115180969
unet,rois,multiclass,1,34,9am,0.9621140360832214,0.8832713961601257,0.8578733205795288,0.4753814339637756,0.2722648680210113,0.3658209443092346,0.8260945677757263
unet,rois,multiclass,1,34,10am,0.9610893130302428,0.8833199739456177,0.8604705929756165,0.4495416581630707,0.2510967254638672,0.3439298868179321,0.826326847076416
unet,rois,multiclass,1,34,11am,0.9492452144622804,0.8563330173492432,0.8390387296676636,0.3921256363391876,0.2198380678892135,0.3276371657848358,0.8221875429153442
unet,rois,multiclass,1,34,12pm,0.948582410812378,0.8548023700714111,0.8408476710319519,0.3705764412879944,0.1923587918281555,0.2662548124790191,0.8035399317741394
unet,rois,multiclass,1,34,1pm,0.9600547552108764,0.8807572722434998,0.8203215003013611,0.3780248165130615,0.2122089266777038,0.2689020335674286,0.8022618293762207
unet,rois,multiclass,1,34,2pm,0.958078682422638,0.8767991065979004,0.8086398243904114,0.3738114237785339,0.2067239135503769,0.2850153148174286,0.808670699596405
unet,rois,multiclass,1,34,3pm,0.9625188112258912,0.8868051767349243,0.8028160929679871,0.3631316721439361,0.2074640840291977,0.2746670246124267,0.8037727475166321
unet,rois,multiclass,1,34,4pm,0.923701286315918,0.8028452396392822,0.805088996887207,0.3325377106666565,0.1897923499345779,0.2516593933105469,0.7985877990722656
unet,rois,multiclass,1,34,5pm,0.9635266065597534,0.8892825245857239,0.7995662093162537,0.3784578442573547,0.2000657021999359,0.2702480256557464,0.8024738430976868
unet,rois,multiclass,1,34,6pm,0.9653853178024292,0.8939284086227417,0.7875593900680542,0.3503398895263672,0.225656971335411,0.2955209612846374,0.8088158965110779
unet,rois,multiclass,1,34,7pm,0.967523157596588,0.8984920978546143,0.7265537977218628,0.3398746848106384,0.2714249789714813,0.4033741354942322,0.8396230340003967
unet,rois,multiclass,1,34,8pm,0.9650450944900512,0.8929234743118286,0.7549557685852051,0.3456411361694336,0.2493052780628204,0.3489350080490112,0.8232995271682739
unet,rois,multiclass,1,35,8am,0.9644864201545716,0.8869526386260986,0.8028509616851807,0.4044129550457001,0.2886588871479034,0.4458186030387878,0.8689759373664856
unet,rois,multiclass,1,35,9am,0.9668880105018616,0.8970931768417358,0.8228607177734375,0.4269756972789764,0.2887899875640869,0.4254762828350067,0.8672668933868408
unet,rois,multiclass,1,35,10am,0.9665637016296388,0.8982865214347839,0.8082093000411987,0.3831928670406341,0.2891420125961303,0.4501343965530395,0.8759993314743042
unet,rois,multiclass,1,35,11am,0.9617541432380676,0.8872725367546082,0.8358054757118225,0.4271705746650696,0.2850819528102875,0.4346232116222381,0.8754311203956604
unet,rois,multiclass,1,35,12pm,0.9603175520896912,0.8839414715766907,0.8275381922721863,0.3918130099773407,0.2672913670539856,0.4303432404994964,0.8750028610229492
unet,rois,multiclass,1,35,1pm,0.9635525941848756,0.8907434344291687,0.8115265965461731,0.3992577791213989,0.2610062956809997,0.4272738695144653,0.8729990124702454
unet,rois,multiclass,1,35,2pm,0.9649283289909364,0.8914511203765869,0.7648587226867676,0.3324222266674042,0.2450615763664245,0.4402311146259308,0.8746530413627625
unet,rois,multiclass,1,35,3pm,0.9647163152694702,0.8900752663612366,0.7866345643997192,0.3639001548290252,0.2414925247430801,0.4069010019302368,0.8641507029533386
unet,rois,multiclass,1,35,4pm,0.9623019099235536,0.883104145526886,0.7916907668113708,0.3574146032333374,0.2560205459594726,0.4371858239173889,0.8711914420127869
unet,rois,multiclass,1,35,5pm,0.9627809524536132,0.8842291235923767,0.7897589206695557,0.354083240032196,0.2520569264888763,0.4291423857212066,0.8688624501228333
unet,rois,multiclass,1,35,6pm,0.9615833163261414,0.8806565999984741,0.7997472286224365,0.391782134771347,0.2722504734992981,0.4331725239753723,0.8685666918754578
unet,rois,multiclass,1,35,7pm,0.963241159915924,0.884711742401123,0.7850164175033569,0.3638128042221069,0.2483376413583755,0.4007448256015777,0.8598321676254272
unet,rois,multiclass,1,35,8pm,0.9623553156852722,0.8817647695541382,0.7580084204673767,0.339276373386383,0.2658366858959198,0.435323566198349,0.8678785562515259
unet,rois,multiclass,1,36,9am,0.9614924192428588,0.8824141025543213,0.8503929376602173,0.4655354619026184,0.2946618497371673,0.409765750169754,0.8798776865005493
unet,rois,multiclass,1,36,10am,0.9663758277893066,0.8981810212135315,0.8352758884429932,0.4563902914524078,0.3173401653766632,0.4567970037460327,0.8952634930610657
unet,rois,multiclass,1,36,11am,0.968310296535492,0.904810905456543,0.8157680630683899,0.4190516769886017,0.2415326684713363,0.3973525166511535,0.883895993232727
unet,rois,multiclass,1,36,12pm,0.9689319729804992,0.9053446054458618,0.8174084424972534,0.4384346604347229,0.2579944729804992,0.3769205510616302,0.877145528793335
unet,rois,multiclass,1,36,1pm,0.9681792259216307,0.9011895060539246,0.8164432644844055,0.395351380109787,0.2583518326282501,0.4035831987857818,0.8813843131065369
unet,rois,multiclass,1,36,2pm,0.9683620929718018,0.9007234573364258,0.8010296821594238,0.41478031873703,0.2641884684562683,0.3836644291877746,0.8757826089859009
unet,rois,multiclass,1,36,3pm,0.9658921360969543,0.8935814499855042,0.8235459327697754,0.4459565877914428,0.2896078526973724,0.4114623665809631,0.8800692558288574
unet,rois,multiclass,1,36,4pm,0.9659020900726318,0.8935036063194275,0.8166462779045105,0.4233666062355041,0.2624349296092987,0.3987214863300323,0.8774330019950867
unet,rois,multiclass,1,36,5pm,0.9668887257575988,0.8952651023864746,0.8130195736885071,0.4080506265163421,0.2558527588844299,0.3877217173576355,0.874603271484375
unet,rois,multiclass,1,36,6pm,0.9653196334838868,0.8910338878631592,0.8168815970420837,0.4215102791786194,0.2628522515296936,0.3963035643100738,0.8760380744934082
unet,rois,multiclass,1,36,7pm,0.9656898379325868,0.8928674459457397,0.8120079040527344,0.4217712879180908,0.2497797608375549,0.3806886672973633,0.8727952837944031
unet,rois,multiclass,1,36,8pm,0.9640361666679382,0.8900170922279358,0.6873145699501038,0.2896708846092224,0.2465045750141143,0.433090478181839,0.8874242901802063
unet,rois,multiclass,1,37,8am,0.9627314805984496,0.8859161138534546,0.7959011793136597,0.4321961998939514,0.2761316895484924,0.3895290493965149,0.887295663356781
unet,rois,multiclass,1,37,9am,0.9658663868904114,0.8933112621307373,0.8188878297805786,0.3872813284397125,0.250606507062912,0.4048528373241424,0.8921955227851868
unet,rois,multiclass,1,37,10am,0.9689030647277832,0.9051540493965148,0.8260749578475952,0.4321936368942261,0.244043692946434,0.3941792547702789,0.894180953502655
unet,rois,multiclass,1,37,11am,0.965447723865509,0.8964372277259827,0.8411692976951599,0.4344289600849151,0.2861669659614563,0.4549426436424255,0.9073302149772644
unet,rois,multiclass,1,37,12pm,0.966498613357544,0.8998470902442932,0.8466166853904724,0.4379570186138153,0.2936530113220215,0.4239624738693237,0.8999894261360168
unet,rois,multiclass,1,37,1pm,0.9563360214233398,0.8762694597244263,0.8545037508010864,0.4558587372303009,0.3036178350448608,0.4033729135990143,0.8956910371780396
unet,rois,multiclass,1,37,2pm,0.9522853493690492,0.8676540851593018,0.8300813436508179,0.3871019780635834,0.2158835679292678,0.3871342539787292,0.8952710628509521
unet,rois,multiclass,1,37,3pm,0.964355170726776,0.8941519856452942,0.7922351360321045,0.4063219130039215,0.237809881567955,0.4188809096813202,0.9011856317520142
unet,rois,multiclass,1,37,4pm,0.9681790471076964,0.901502788066864,0.8074690699577332,0.4097310602664947,0.2492822110652923,0.3994572162628174,0.8942285776138306
unet,rois,multiclass,1,37,5pm,0.9664657711982728,0.896859884262085,0.7828252911567688,0.3869372904300689,0.2498185038566589,0.3847171366214752,0.8897063732147217
unet,rois,multiclass,1,37,6pm,0.966284990310669,0.8952542543411255,0.8091520071029663,0.4362854063510895,0.2739588320255279,0.4049364626407623,0.8929334878921509
unet,rois,multiclass,1,37,7pm,0.9667117595672609,0.8939381241798401,0.6901189684867859,0.3672375380992889,0.3652994632720947,0.5443670153617859,0.921417772769928
unet,rois,multiclass,1,37,8pm,0.9655155539512634,0.8929331302642822,0.779564380645752,0.3802139461040497,0.2409467101097107,0.3955223858356476,0.8902910351753235
unet,rois,multiclass,1,38,8am,0.964179754257202,0.8899990320205688,0.8120920658111572,0.3841980695724487,0.2586112022399902,0.402010053396225,0.907537281513214
unet,rois,multiclass,1,38,9am,0.9662047028541564,0.8956676721572876,0.8158621191978455,0.4388449192047119,0.2573287785053253,0.3829633891582489,0.9056421518325806
unet,rois,multiclass,1,38,10am,0.967275083065033,0.9013383388519288,0.8444246649742126,0.44657963514328,0.2773776054382324,0.4095836579799652,0.9127438068389891
unet,rois,multiclass,1,38,11am,0.965095043182373,0.8976336121559143,0.8565396666526794,0.4768883287906647,0.3045729994773865,0.4293680489063263,0.9178037643432616
unet,rois,multiclass,1,38,12pm,0.9627698659896852,0.892998218536377,0.8617120385169983,0.4938731491565704,0.3207573592662811,0.4130057990550995,0.914432168006897
unet,rois,multiclass,1,38,1pm,0.9588571786880492,0.8850094079971313,0.856274425983429,0.4651915729045868,0.2754659056663513,0.3976958394050598,0.914443850517273
unet,rois,multiclass,1,38,2pm,0.9673287868499756,0.9035433530807496,0.8301447033882141,0.4166743755340576,0.275538682937622,0.40044766664505,0.9122671484947203
unet,rois,multiclass,1,38,3pm,0.9633155465126038,0.8931256532669067,0.8053761124610901,0.3880972266197204,0.2399487495422363,0.3639911413192749,0.905837893486023
unet,rois,multiclass,1,38,4pm,0.9495671987533568,0.8632227182388306,0.8166860938072205,0.3992072343826294,0.2412677109241485,0.3511377871036529,0.903590738773346
unet,rois,multiclass,1,38,5pm,0.9647672176361084,0.8921085596084595,0.7673855423927307,0.3963305354118347,0.2391954958438873,0.3742624819278717,0.905365228652954
unet,rois,multiclass,1,38,6pm,0.96470308303833,0.8934375047683716,0.7329532504081726,0.36664879322052,0.288113921880722,0.41548952460289,0.9128469228744508
unet,rois,multiclass,1,38,7pm,0.9651306867599488,0.8940563797950745,0.6315867304801941,0.3716237843036651,0.4152931869029999,0.5742112994194031,0.9385373592376708
unet,rois,multiclass,1,38,8pm,0.963535726070404,0.8908854126930237,0.710651159286499,0.32642462849617,0.2570094466209411,0.4034751057624817,0.9097436666488647
unet,rois,multiclass,1,39,9am,0.9646110534667968,0.8929954767227173,0.8118168711662292,0.4031282365322113,0.2526246607303619,0.3885616362094879,0.9117330312728882
unet,rois,multiclass,1,39,10am,0.9654860496520996,0.8956903219223022,0.8013138771057129,0.3967976868152618,0.2604109048843384,0.3887171149253845,0.9114872217178344
unet,rois,multiclass,1,39,11am,0.9656241536140442,0.8971724510192871,0.8152885437011719,0.4098556339740753,0.2635550200939178,0.3919199705123901,0.9135432243347168
unet,rois,multiclass,1,39,12pm,0.9648889899253844,0.8963080644607544,0.8119405508041382,0.4173454642295837,0.2570465803146362,0.3747822940349579,0.9119439125061036
unet,rois,multiclass,1,39,1pm,0.9655113816261292,0.8981267213821411,0.8275967240333557,0.4543250799179077,0.2626219689846039,0.379065603017807,0.9124720692634584
unet,rois,multiclass,1,39,2pm,0.9657638669013976,0.8966314196586609,0.8171865344047546,0.4220221936702728,0.2674104273319244,0.3921329081058502,0.912694811820984
unet,rois,multiclass,1,39,3pm,0.9645549058914183,0.8941787481307983,0.8165704011917114,0.4315815567970276,0.2669875621795654,0.3773064613342285,0.909545361995697
unet,rois,multiclass,1,39,4pm,0.9658905267715454,0.8971605896949768,0.8100277185440063,0.4091904759407043,0.2505297660827636,0.3858728110790252,0.9135290384292604
unet,rois,multiclass,1,39,5pm,0.965578556060791,0.8965976238250732,0.8159829378128052,0.3992654681205749,0.2487489283084869,0.3916290700435638,0.9130355715751648
unet,rois,multiclass,1,39,6pm,0.9664779305458068,0.897815465927124,0.8034394383430481,0.3820140361785888,0.2568535506725311,0.3919889628887176,0.9131762385368348
unet,rois,multiclass,1,40,8am,0.9657541513442992,0.8953569531440735,0.8167811632156372,0.4256228506565094,0.2801921367645263,0.4349153637886047,0.9236807823181152
unet,rois,multiclass,1,41,8am,0.9645000100135804,0.8669295310974121,0.731548011302948,0.0,1.0,1.0,1.0
unet,rois,multiclass,1,41,9am,0.962933361530304,0.8628057241439819,0.7468742728233337,0.0,1.0,1.0,1.0
unet,rois,multiclass,1,41,10am,0.9671205878257751,0.8766113519668579,0.8423821926116943,0.0,0.0,0.0,0.0
unet,rois,multiclass,1,41,11am,0.9616003036499025,0.8598389029502869,0.8457378149032593,0.0,0.0,0.0,0.0
unet,rois,multiclass,1,41,12pm,0.9612719416618348,0.8591341972351074,0.8806713819503784,0.0,1.0,0.0,0.0
unet,rois,multiclass,1,41,1pm,0.9592845439910888,0.8530705571174622,0.7578796744346619,0.0,1.0,1.0,1.0
unet,rois,multiclass,1,41,2pm,0.970015823841095,0.8860357999801636,0.7730169296264648,0.0,1.0,1.0,1.0
unet,rois,multiclass,1,41,3pm,0.9674280881881714,0.87732994556427,0.7732634544372559,0.0,1.0,1.0,1.0
unet,rois,multiclass,1,41,4pm,0.9443876147270204,0.8115841746330261,0.7452347874641418,0.0,1.0,1.0,1.0
unet,rois,multiclass,1,41,5pm,0.9666887521743774,0.8741307258605957,0.7232105731964111,0.0,1.0,1.0,1.0
unet,rois,multiclass,1,41,6pm,0.9690655469894408,0.8820028901100159,0.7136186957359314,0.0,1.0,1.0,0.0
unet,rois,multiclass,1,41,7pm,0.968669593334198,0.880851686000824,0.7409458756446838,0.0,1.0,1.0,1.0
unet,rois,multiclass,1,41,8pm,0.9682685732841492,0.878826379776001,0.7314557433128357,0.0,1.0,1.0,1.0
unet,rois,multiclass,1,42,8am,0.9644472002983092,0.8654782176017761,0.7666195034980774,0.0,1.0,1.0,0.0
unet,rois,multiclass,1,42,9am,0.9628042578697203,0.8618549704551697,0.8344798684120178,0.0,1.0,1.0,1.0
unet,rois,multiclass,1,42,10am,0.9650598168373108,0.8698633909225464,0.8397499322891235,0.0,1.0,1.0,0.0
unet,rois,multiclass,1,42,11am,0.961128830909729,0.8581045866012573,0.8698924779891968,0.0,0.0,1.0,0.0
unet,rois,multiclass,1,42,12pm,0.9593438506126404,0.8531225323677063,0.8747090101242065,0.0,1.0,1.0,0.0
unet,rois,multiclass,1,42,1pm,0.9540632367134094,0.8376500010490417,0.8585272431373596,0.0,1.0,1.0,0.0
unet,rois,multiclass,1,42,2pm,0.9511614441871644,0.8297240734100342,0.8346108794212341,0.0,1.0,1.0,0.0
unet,rois,multiclass,1,42,3pm,0.9637263417243958,0.864356517791748,0.7400768399238586,0.0,1.0,1.0,1.0
unet,rois,multiclass,1,42,4pm,0.9347941279411316,0.7865933179855347,0.7402838468551636,0.0,1.0,1.0,1.0
unet,rois,multiclass,1,42,5pm,0.9616833925247192,0.8555099964141846,0.7001124620437622,0.0,1.0,1.0,0.0
unet,rois,multiclass,1,42,6pm,0.965941309928894,0.8702098727226257,0.6976853609085083,0.0,1.0,1.0,1.0
unet,rois,multiclass,1,42,7pm,0.9603147506713868,0.8532561659812927,0.5269219875335693,0.0,0.0,1.0,0.0
unet,rois,multiclass,1,42,8pm,0.9624532461166382,0.8594774603843689,0.6089423298835754,0.0,1.0,1.0,1.0
unet,rois,multiclass,1,43,8am,0.9631170630455016,0.8643238544464111,0.5975112915039062,0.1914035975933075,0.0,1.0,0.0
unet,rois,multiclass,1,43,9am,0.9585132002830504,0.8514783382415771,0.8453333973884583,0.4240606129169464,0.0,1.0,1.0
unet,rois,multiclass,1,43,10am,0.951609432697296,0.833229660987854,0.8467170000076294,0.4254817068576813,0.0,1.0,0.0
unet,rois,multiclass,1,43,11am,0.9097408652305604,0.7366183400154114,0.8368710279464722,0.427109032869339,0.0,0.0,0.0
unet,rois,multiclass,1,43,12pm,0.8663607835769653,0.6635767221450806,0.8249040246009827,0.4131180942058563,0.0,1.0,1.0
unet,rois,multiclass,1,43,1pm,0.8192257881164551,0.6028994917869568,0.8105868101119995,0.3964081406593323,0.0,1.0,0.0
unet,rois,multiclass,1,43,2pm,0.7724194526672363,0.5564454793930054,0.8059946298599243,0.4545391798019409,0.0,1.0,0.0
unet,rois,multiclass,1,43,3pm,0.9569407105445862,0.846840500831604,0.6683333516120911,0.3320025503635406,0.0,1.0,0.0
unet,rois,multiclass,1,43,4pm,0.6649340987205505,0.4809068143367767,0.6655284762382507,0.2473811507225036,0.0,1.0,0.0
unet,rois,multiclass,1,43,5pm,0.9561670422554016,0.841992974281311,0.7332949042320251,0.3956199586391449,0.0,1.0,0.0
unet,rois,multiclass,1,43,6pm,0.9640603065490724,0.8669385313987732,0.7178118824958801,0.3722988665103912,0.0,1.0,0.0
unet,rois,multiclass,1,43,7pm,0.9610309600830078,0.858909547328949,0.7422851324081421,0.4452448785305023,0.0,1.0,1.0
unet,rois,multiclass,1,43,8pm,0.9611043930053712,0.8573110699653625,0.6584921479225159,0.3194841742515564,0.0,1.0,0.0
unet,rois,multiclass,1,44,8am,0.9676384925842284,0.8784601092338562,0.8325934410095215,0.4831385910511017,0.0,1.0,1.0
unet,rois,multiclass,1,44,9am,0.9677520990371704,0.8789406418800354,0.8427643179893494,0.4612733423709869,0.0,1.0,0.0
unet,rois,multiclass,1,44,10am,0.9629946351051332,0.865638256072998,0.8619800806045532,0.4688721597194671,0.0,1.0,0.0
unet,rois,multiclass,1,44,11am,0.9581180214881896,0.851382315158844,0.8586294651031494,0.4402593672275543,0.0,0.0,0.0
unet,rois,multiclass,1,44,12pm,0.9512104988098145,0.83273845911026,0.8589643239974976,0.4836232364177704,0.0,0.0,0.0
unet,rois,multiclass,1,44,1pm,0.921549916267395,0.7618600130081177,0.860939085483551,0.4770503342151642,0.0,0.0,0.0
unet,rois,multiclass,1,44,2pm,0.8994383811950684,0.7186895608901978,0.8348065614700317,0.4036365449428558,0.0,0.0,1.0
unet,rois,multiclass,1,44,3pm,0.9658967852592468,0.8746274709701538,0.7701359391212463,0.3767825067043304,0.0,0.0,0.0
unet,rois,multiclass,1,44,4pm,0.8970577120780945,0.7141122221946716,0.8242331147193909,0.423622190952301,0.0,1.0,1.0
unet,rois,multiclass,1,44,5pm,0.9639660120010376,0.8673377633094788,0.7652832269668579,0.3864632546901703,0.0,1.0,1.0
unet,rois,multiclass,1,44,6pm,0.966951310634613,0.878257155418396,0.6711366772651672,0.3361462652683258,0.0,1.0,0.0
unet,rois,multiclass,1,44,7pm,0.9663101434707642,0.8727618455886841,0.6417304277420044,0.4311377108097076,0.0,0.0,0.0
unet,rois,multiclass,1,44,8pm,0.9641144275665284,0.8690021634101868,0.6231346726417542,0.2594088315963745,0.0,1.0,1.0
unet,rois,multiclass,1,45,8am,0.9685435891151428,0.8827409744262695,0.8429506421089172,0.4752680361270904,0.1362201124429702,0.0,0.0
unet,rois,multiclass,1,45,9am,0.9678918719291688,0.8809298276901245,0.8516228795051575,0.4710010588169098,0.1587520390748977,0.0,0.0
unet,rois,multiclass,1,45,10am,0.9691850543022156,0.8858680129051208,0.865450382232666,0.4826173484325409,0.107307568192482,0.0,0.0
unet,rois,multiclass,1,45,11am,0.9697123765945436,0.886879563331604,0.8383152484893799,0.4983399510383606,0.099575400352478,0.0,0.0
unet,rois,multiclass,1,45,12pm,0.969373345375061,0.8865815997123718,0.8303920030593872,0.4319856166839599,0.0946064293384552,0.0,0.0
unet,rois,multiclass,1,45,1pm,0.9573846459388732,0.8507667183876038,0.8555454015731812,0.5406532883644104,0.1514696478843689,0.0,0.0
unet,rois,multiclass,1,45,2pm,0.938819408416748,0.8033400177955627,0.8350239992141724,0.4649064540863037,0.1314950883388519,0.0,0.0
unet,rois,multiclass,1,45,3pm,0.9678946733474731,0.8816726803779602,0.8165661692619324,0.4731727540493011,0.1437265276908874,0.0,0.0
unet,rois,multiclass,1,45,4pm,0.9161713123321532,0.7533154487609863,0.8112917542457581,0.4359645247459411,0.0978042632341384,0.0,0.0
unet,rois,multiclass,1,45,5pm,0.9666529297828674,0.8772728443145752,0.7847405672073364,0.412967175245285,0.1068399846553802,0.0,0.0
unet,rois,multiclass,1,45,6pm,0.9680432081222534,0.8830427527427673,0.6684173941612244,0.2678748965263366,0.0738745704293251,0.0,0.0
unet,rois,multiclass,1,45,7pm,0.9708653688430786,0.8914768695831299,0.7637678980827332,0.4394042491912842,0.1204454079270362,0.0,0.0
unet,rois,multiclass,1,45,8pm,0.9695347547531128,0.8864378929138184,0.8297151923179626,0.503052294254303,0.1226332485675811,0.0,0.0
unet,rois,multiclass,1,46,8am,0.9662465453147888,0.8739240169525146,0.8172439336776733,0.4840921461582184,0.2211429625749588,0.1250896006822586,0.0
unet,rois,multiclass,1,46,9am,0.9631531238555908,0.8656901121139526,0.8443402647972107,0.5207103490829468,0.2628429234027862,0.1531082093715667,0.0
unet,rois,multiclass,1,46,10am,0.96412593126297,0.8707876801490784,0.8420390486717224,0.4645613729953766,0.2207579761743545,0.0828781351447105,0.0
unet,rois,multiclass,1,46,11am,0.9625558853149414,0.8661419749259949,0.8587163686752319,0.4752490520477295,0.2530168890953064,0.1466692984104156,0.0
unet,rois,multiclass,1,46,12pm,0.9611098766326904,0.8622539639472961,0.8558797836303711,0.4726453423500061,0.2354694455862045,0.1513493061065673,0.0
unet,rois,multiclass,1,46,1pm,0.9573145508766174,0.8509545922279358,0.8475932478904724,0.4918610155582428,0.2084557712078094,0.0517492704093456,0.0
unet,rois,multiclass,1,46,2pm,0.9582067728042604,0.8536875247955322,0.848506510257721,0.4923523664474487,0.2318460643291473,0.1427240520715713,0.0
unet,rois,multiclass,1,46,3pm,0.9689300060272216,0.8844454288482666,0.808305561542511,0.3970358669757843,0.1605052798986435,0.1349557489156723,0.0
unet,rois,multiclass,1,46,4pm,0.960686981678009,0.8606765866279602,0.8023792505264282,0.4564519822597503,0.2895565330982208,0.0526797994971275,0.0
unet,rois,multiclass,1,46,5pm,0.9687092304229736,0.8837632536888123,0.7897738218307495,0.4184586405754089,0.1993952244520187,0.1140869557857513,0.0
unet,rois,multiclass,1,46,6pm,0.9677889347076416,0.8797215223312378,0.7994756102561951,0.4439577162265777,0.1959387511014938,0.1355426609516143,0.0
unet,rois,multiclass,1,46,7pm,0.9678493738174438,0.8795584440231323,0.7870811820030212,0.4006591737270355,0.2155434191226959,0.0938308089971542,0.0
unet,rois,multiclass,1,46,8pm,0.9677924513816832,0.8782325983047485,0.7621339559555054,0.4200847148895263,0.2241216450929641,0.1296566873788833,0.0
unet,rois,multiclass,1,47,8am,0.9659995436668396,0.8719339370727539,0.7942335605621338,0.4353645741939544,0.2117764949798584,0.0643564388155937,0.0
unet,rois,multiclass,1,47,9am,0.9644855856895448,0.8685979843139648,0.8300598859786987,0.449478417634964,0.1920363456010818,0.0572080202400684,0.0
unet,rois,multiclass,1,47,10am,0.9665614366531372,0.8757123351097107,0.8125551342964172,0.4447175860404968,0.2543559968471527,0.0427738167345523,0.0
unet,rois,multiclass,1,47,11am,0.9668452143669128,0.8770174980163574,0.8028272390365601,0.4175562560558319,0.2611718773841858,0.0722124651074409,0.0
unet,rois,multiclass,1,47,12pm,0.9616126418113708,0.8623821139335632,0.8256983160972595,0.4233624637126922,0.2413155436515808,0.0262387506663799,0.0
unet,rois,multiclass,1,47,1pm,0.9578553438186646,0.8519414663314819,0.833107054233551,0.4626644849777221,0.2368264943361282,0.0341844260692596,0.0
unet,rois,multiclass,1,47,2pm,0.9618104100227356,0.8644612431526184,0.824833333492279,0.4075413942337036,0.2451255023479461,0.0723156407475471,0.0
unet,rois,multiclass,1,47,3pm,0.9672759175300598,0.8808798789978027,0.8082920908927917,0.4301703572273254,0.2470912486314773,0.0504656694829463,0.0
